item_id,treatment_level,true_cate
0.0,0.1,7.2584272065925575
1.0,0.1,-1.4011735257184341
2.0,0.1,3.765666323844698
3.0,0.1,12.772352224123978
4.0,0.1,5.878165088458445
5.0,0.1,10.387739686431075
6.0,0.1,9.697577340252991
7.0,0.1,0.5612820197415544
8.0,0.1,4.584328859188901
9.0,0.1,3.2604372485315594
10.0,0.1,7.6572511392897695
11.0,0.1,-2.4044717339788235
12.0,0.1,1.3857741108964206
13.0,0.1,7.441017809500053
14.0,0.1,7.188956206207678
15.0,0.1,6.186558665678319
16.0,0.1,7.036806120717046
17.0,0.1,18.115613704653214
18.0,0.1,7.518895101808397
19.0,0.1,5.974427939642638
20.0,0.1,4.902637788308596
21.0,0.1,9.9939949500653
22.0,0.1,6.919848261096121
23.0,0.1,7.547676520629182
24.0,0.1,6.662997977435168
25.0,0.1,2.44606386690009
26.0,0.1,8.455446757722427
27.0,0.1,13.561169955875897
28.0,0.1,5.373041185371676
29.0,0.1,8.8343432573579
30.0,0.1,3.9446453347531047
31.0,0.1,8.481904254797584
32.0,0.1,5.939352616954885
33.0,0.1,-1.7828300208176415
34.0,0.1,-2.0817156993033734
35.0,0.1,1.8263331476051121
36.0,0.1,5.105531872034405
37.0,0.1,5.900658700964897
38.0,0.1,2.8714918273354897
39.0,0.1,12.810163078418356
40.0,0.1,10.9084334023443
41.0,0.1,19.368947359574065
42.0,0.1,8.10371591475004
43.0,0.1,-0.5501716426809367
44.0,0.1,9.093814971924516
45.0,0.1,5.063906307104361
46.0,0.1,15.801033351213704
47.0,0.1,5.775857982540629
48.0,0.1,15.221722675999189
49.0,0.1,10.961019707667006
50.0,0.1,-3.654519269537161
51.0,0.1,13.19641815325798
52.0,0.1,-1.6932194590718836
53.0,0.1,-0.264158463322417
54.0,0.1,5.970876939435698
55.0,0.1,-1.6534064992282538
56.0,0.1,7.623775779280919
57.0,0.1,7.480367000610855
58.0,0.1,7.693249220921331
59.0,0.1,9.135269198840518
60.0,0.1,7.11401525913125
61.0,0.1,5.666796556771928
62.0,0.1,1.97774115925165
63.0,0.1,14.084464714236503
64.0,0.1,7.679507275368152
65.0,0.1,5.392807488053975
66.0,0.1,6.399723041792015
67.0,0.1,2.294158954270756
68.0,0.1,7.667733473276257
69.0,0.1,7.010455047637208
70.0,0.1,11.798745359070494
71.0,0.1,9.695687333911138
72.0,0.1,6.686920576400844
73.0,0.1,9.420081616263957
74.0,0.1,3.848524301666231
75.0,0.1,13.428233667335064
76.0,0.1,2.9470053955829485
77.0,0.1,11.018332744196115
78.0,0.1,8.26715658179863
79.0,0.1,9.54366407896994
80.0,0.1,0.7103331771577359
81.0,0.1,4.976837193195621
82.0,0.1,7.451239919074894
83.0,0.1,5.916520311057852
84.0,0.1,10.463198139972192
85.0,0.1,6.169699635752394
86.0,0.1,3.0311554521845494
87.0,0.1,6.056336865887715
88.0,0.1,-0.3403205059541108
89.0,0.1,15.472766005569355
90.0,0.1,11.042672000397289
91.0,0.1,2.9347881761005112
92.0,0.1,2.385461626848439
93.0,0.1,13.080804259294439
94.0,0.1,3.484636044808127
95.0,0.1,7.633248603156403
96.0,0.1,5.107006715558285
97.0,0.1,8.28192270782776
98.0,0.1,4.534086785715587
99.0,0.1,6.619946262560575
100.0,0.1,6.685057234138085
101.0,0.1,5.95924090267701
102.0,0.1,6.626336047649843
103.0,0.1,8.777751691050554
104.0,0.1,10.995078462438244
105.0,0.1,6.198551212810344
106.0,0.1,7.724661932276177
107.0,0.1,2.9486511387364374
108.0,0.1,9.517621134737695
109.0,0.1,6.67252157303966
110.0,0.1,6.895210272761517
111.0,0.1,8.32365402804382
112.0,0.1,-1.7419986779426608
113.0,0.1,9.743521459791594
114.0,0.1,4.803659735646335
115.0,0.1,8.13004743764941
116.0,0.1,2.5630638931536396
117.0,0.1,8.240679320201338
118.0,0.1,-0.3908636917718411
119.0,0.1,12.324836289633566
120.0,0.1,2.436579111856247
121.0,0.1,0.09842309555116913
122.0,0.1,6.72876599924497
123.0,0.1,8.132879879774492
124.0,0.1,13.647606447938458
125.0,0.1,10.692438907757008
126.0,0.1,1.6220736139683538
127.0,0.1,0.607281686295778
128.0,0.1,6.1265370726481905
129.0,0.1,7.143904833898802
130.0,0.1,5.769077157931207
131.0,0.1,6.473431298114463
132.0,0.1,8.790471136968975
133.0,0.1,5.713300550094857
134.0,0.1,6.521990541400612
135.0,0.1,7.499578201486116
136.0,0.1,7.892355900958847
137.0,0.1,4.718449695999283
138.0,0.1,15.276186611659682
139.0,0.1,-2.4154554001131032
140.0,0.1,-3.3884194782405075
141.0,0.1,8.67755810156605
142.0,0.1,7.788120482463853
143.0,0.1,9.799242968019968
144.0,0.1,12.93299697114324
145.0,0.1,9.976851283655463
146.0,0.1,6.271311604438182
147.0,0.1,6.289452165633605
148.0,0.1,6.004194940917927
149.0,0.1,18.117861639209167
150.0,0.1,-0.6103210462067068
151.0,0.1,6.998387010741141
152.0,0.1,7.401582280887965
153.0,0.1,6.3663607996922735
154.0,0.1,8.082316124103784
155.0,0.1,7.229604591039333
156.0,0.1,6.076449706561505
157.0,0.1,2.4957740137425617
158.0,0.1,6.288484928595352
159.0,0.1,4.847350515814128
160.0,0.1,16.81045647259765
161.0,0.1,5.345135739416492
162.0,0.1,14.477651605711287
163.0,0.1,6.554398900134004
164.0,0.1,6.677039189628559
165.0,0.1,9.350769208951164
166.0,0.1,8.53092684519791
167.0,0.1,13.755467015896926
168.0,0.1,6.872540534238837
169.0,0.1,5.676658789595592
170.0,0.1,4.058798080134039
171.0,0.1,5.58869669242447
172.0,0.1,12.9890094025844
173.0,0.1,5.603896554155099
174.0,0.1,4.318129627045664
175.0,0.1,10.139520388008648
176.0,0.1,4.094896538038796
177.0,0.1,7.938500506592476
178.0,0.1,-0.6353231294352497
179.0,0.1,7.848467028109042
180.0,0.1,6.346550290468315
181.0,0.1,13.075096349163971
182.0,0.1,-1.9495378663434622
183.0,0.1,0.11229135680264335
184.0,0.1,10.257781950217804
185.0,0.1,5.121240384594159
186.0,0.1,2.200554626253819
187.0,0.1,13.663604120996666
188.0,0.1,14.469699290742653
189.0,0.1,8.528321969499089
190.0,0.1,6.367187539890097
191.0,0.1,-0.620554846170478
192.0,0.1,-0.48212214015401855
193.0,0.1,3.8964625384962233
194.0,0.1,8.74891031551671
195.0,0.1,5.854161529364831
196.0,0.1,4.262032402285399
197.0,0.1,-0.7989281874659468
198.0,0.1,-0.21419940353061406
199.0,0.1,3.2222433362033485
200.0,0.1,3.6757075972228392
201.0,0.1,8.74111535579459
202.0,0.1,5.831455503167078
203.0,0.1,-0.2600145873041697
204.0,0.1,4.129328061902967
205.0,0.1,5.2462925325186305
206.0,0.1,6.678393139737324
207.0,0.1,5.399471526884838
208.0,0.1,3.9999354593923186
209.0,0.1,7.458933501733881
210.0,0.1,4.974692615351273
211.0,0.1,3.378329286213841
212.0,0.1,3.920357271288765
213.0,0.1,7.041392179252014
214.0,0.1,2.469084357137149
215.0,0.1,8.178995584622669
216.0,0.1,5.369925910901173
217.0,0.1,2.6670468938999363
218.0,0.1,4.132739748017656
219.0,0.1,0.7736232991651093
220.0,0.1,4.20394861429628
221.0,0.1,3.098361834112609
222.0,0.1,5.391781216129566
223.0,0.1,7.5226121261272425
224.0,0.1,5.450921949651843
225.0,0.1,4.662401758090581
226.0,0.1,5.2528654505242685
227.0,0.1,11.263401741041406
228.0,0.1,-0.4931059033941949
229.0,0.1,15.140708015419222
230.0,0.1,1.9004994392095966
231.0,0.1,5.460827443646522
232.0,0.1,10.14996232975352
233.0,0.1,4.558700559294664
234.0,0.1,5.493132859701447
235.0,0.1,3.168856150922437
236.0,0.1,10.265135747422491
237.0,0.1,8.467026450339056
238.0,0.1,4.651830692627641
239.0,0.1,7.658105573900855
240.0,0.1,7.803818567397116
241.0,0.1,-3.3822104621926883
242.0,0.1,-1.10375368427691
243.0,0.1,11.193496052453327
244.0,0.1,11.227249233965281
245.0,0.1,-2.0011768709404123
246.0,0.1,10.012525122330317
247.0,0.1,9.706594134873626
248.0,0.1,-3.849905731204103
249.0,0.1,0.7233447652283758
250.0,0.1,5.762061616214439
251.0,0.1,6.835697398371607
252.0,0.1,10.22820368517722
253.0,0.1,9.528959548569418
254.0,0.1,5.538496257379116
255.0,0.1,7.276715466624552
256.0,0.1,-1.4962480803605445
257.0,0.1,13.981613580214116
258.0,0.1,5.460074044154908
259.0,0.1,6.595405347133365
260.0,0.1,4.58002633225118
261.0,0.1,-2.2110088676338364
262.0,0.1,6.291291922518042
263.0,0.1,4.829066142069166
264.0,0.1,-0.1531454031502335
265.0,0.1,11.170912379210193
266.0,0.1,3.3194364276571093
267.0,0.1,3.0398936180923783
268.0,0.1,7.16232377288712
269.0,0.1,6.337912501771783
270.0,0.1,1.670426452289803
271.0,0.1,1.9478273451430823
272.0,0.1,0.3935689273256173
273.0,0.1,9.596883136111046
274.0,0.1,3.749939194274546
275.0,0.1,5.289991311046691
276.0,0.1,1.2195429221630718
277.0,0.1,4.159259287245419
278.0,0.1,4.383031279104813
279.0,0.1,1.9641251912354676
280.0,0.1,-0.1928455585795632
281.0,0.1,6.957274845942223
282.0,0.1,5.643519390806361
283.0,0.1,6.944352884800608
284.0,0.1,13.768701636956706
285.0,0.1,5.627147975290043
286.0,0.1,12.72784429261398
287.0,0.1,7.524551728791181
288.0,0.1,7.084107128764899
289.0,0.1,6.98725278684779
290.0,0.1,7.2750118063265745
291.0,0.1,9.345833385251325
292.0,0.1,1.9586899437393015
293.0,0.1,7.275824397342475
294.0,0.1,7.109069592217665
295.0,0.1,5.5663104147634215
296.0,0.1,2.559808817223143
297.0,0.1,8.088478419903666
298.0,0.1,5.3703159450124645
299.0,0.1,7.115120325443968
300.0,0.1,6.880018906570157
301.0,0.1,5.784736597336462
